venue_id,city,year,date_mmdd,hour_local,temperature_c,humidity_pct
3,Mexico City,2012,06-22,18,16.2,86
3,Mexico City,2012,06-22,19,15.3,91
3,Mexico City,2012,06-22,20,14.7,94
3,Mexico City,2012,06-22,21,14.2,97
3,Mexico City,2012,06-22,22,14.0,97
3,Mexico City,2012,06-23,10,17.5,81
3,Mexico City,2012,06-23,11,19.0,75
3,Mexico City,2012,06-23,12,19.9,70
3,Mexico City,2012,06-23,13,20.4,66
3,Mexico City,2012,06-23,14,20.7,62
3,Mexico City,2012,06-23,15,20.1,63
3,Mexico City,2012,06-23,16,18.7,69
3,Mexico City,2012,06-23,17,17.2,81
3,Mexico City,2012,06-23,18,15.8,92
3,Mexico City,2012,06-23,19,15.8,91
3,Mexico City,2012,06-23,20,15.1,93
3,Mexico City,2012,06-23,21,14.5,96
3,Mexico City,2012,06-23,22,14.5,95
3,Mexico City,2012,06-24,10,17.3,89
3,Mexico City,2012,06-24,11,19.0,84
3,Mexico City,2012,06-24,12,20.1,79
3,Mexico City,2012,06-24,13,20.9,75
3,Mexico City,2012,06-24,14,21.2,76
3,Mexico City,2012,06-24,15,19.9,75
3,Mexico City,2012,06-24,16,18.0,81
3,Mexico City,2012,06-24,17,17.2,82
3,Mexico City,2012,06-24,18,16.8,82
3,Mexico City,2012,06-24,19,16.0,90
3,Mexico City,2012,06-24,20,14.9,93
3,Mexico City,2012,06-24,21,14.3,96
3,Mexico City,2012,06-24,22,14.0,97
3,Mexico City,2012,06-25,10,16.7,72
3,Mexico City,2012,06-25,11,18.6,62
3,Mexico City,2012,06-25,12,19.7,56
3,Mexico City,2012,06-25,13,20.1,54
3,Mexico City,2012,06-25,14,20.0,52
3,Mexico City,2012,06-25,15,20.2,51
3,Mexico City,2012,06-25,16,19.8,51
3,Mexico City,2012,06-25,17,19.9,50
3,Mexico City,2012,06-25,18,19.3,52
3,Mexico City,2012,06-25,19,18.3,57
3,Mexico City,2012,06-25,20,16.5,67
3,Mexico City,2012,06-25,21,15.0,76
3,Mexico City,2012,06-25,22,13.7,84
3,Mexico City,2012,06-26,10,17.2,67
3,Mexico City,2012,06-26,11,18.8,58
3,Mexico City,2012,06-26,12,19.4,54
3,Mexico City,2012,06-26,13,19.7,52
3,Mexico City,2012,06-26,14,19.8,52
3,Mexico City,2012,06-26,15,20.0,50
3,Mexico City,2012,06-26,16,19.8,49
3,Mexico City,2012,06-26,17,19.3,50
3,Mexico City,2012,06-26,18,18.5,54
3,Mexico City,2012,06-26,19,17.6,59
3,Mexico City,2012,06-26,20,16.2,75
3,Mexico City,2012,06-26,21,15.6,75
3,Mexico City,2012,06-26,22,15.8,70
3,Mexico City,2012,06-27,10,15.4,83
3,Mexico City,2012,06-27,11,16.3,84
3,Mexico City,2012,06-27,12,17.8,81
3,Mexico City,2012,06-27,13,20.1,75
3,Mexico City,2012,06-27,14,20.6,76
3,Mexico City,2012,06-27,15,20.2,70
3,Mexico City,2012,06-27,16,19.9,70
3,Mexico City,2012,06-27,17,19.1,71
3,Mexico City,2012,06-27,18,17.5,80
3,Mexico City,2012,06-27,19,16.0,89
3,Mexico City,2012,06-27,20,15.1,92
3,Mexico City,2012,06-27,21,14.1,96
3,Mexico City,2012,06-27,22,13.9,95
3,Mexico City,2013,06-11,10,17.4,85
3,Mexico City,2013,06-11,11,18.6,77
3,Mexico City,2013,06-11,12,19.8,70
3,Mexico City,2013,06-11,13,19.5,78
3,Mexico City,2013,06-11,14,20.0,73
3,Mexico City,2013,06-11,15,19.1,65
3,Mexico City,2013,06-11,16,19.3,62
3,Mexico City,2013,06-11,17,18.7,63
3,Mexico City,2013,06-11,18,18.5,64
3,Mexico City,2013,06-11,19,18.0,70
3,Mexico City,2013,06-11,20,15.9,84
3,Mexico City,2013,06-11,21,15.8,79
3,Mexico City,2013,06-11,22,15.4,82
3,Mexico City,2013,06-12,10,18.6,66
3,Mexico City,2013,06-12,11,20.0,60
3,Mexico City,2013,06-12,12,21.0,57
3,Mexico City,2013,06-12,13,22.2,56
3,Mexico City,2013,06-12,14,22.5,56
3,Mexico City,2013,06-12,15,22.0,61
3,Mexico City,2013,06-12,16,20.8,63
3,Mexico City,2013,06-12,17,18.3,76
3,Mexico City,2013,06-12,18,16.8,88
3,Mexico City,2013,06-12,19,15.9,92
3,Mexico City,2013,06-12,20,15.7,93
3,Mexico City,2013,06-12,21,15.6,92
3,Mexico City,2013,06-12,22,15.3,93
3,Mexico City,2013,06-13,10,18.7,66
3,Mexico City,2013,06-13,11,20.3,60
3,Mexico City,2013,06-13,12,21.1,59
3,Mexico City,2013,06-13,13,21.1,75
3,Mexico City,2013,06-13,14,20.9,79
3,Mexico City,2013,06-13,15,20.1,71
3,Mexico City,2013,06-13,16,18.3,78
3,Mexico City,2013,06-13,17,17.0,83
3,Mexico City,2013,06-13,18,16.7,84
3,Mexico City,2013,06-13,19,16.3,89
3,Mexico City,2013,06-13,20,15.6,93
3,Mexico City,2013,06-13,21,14.8,95
3,Mexico City,2013,06-13,22,14.5,95
3,Mexico City,2013,06-14,10,18.9,76
3,Mexico City,2013,06-14,11,20.3,73
3,Mexico City,2013,06-14,12,21.2,73
3,Mexico City,2013,06-14,13,21.5,73
3,Mexico City,2013,06-14,14,19.4,72
3,Mexico City,2013,06-14,15,19.5,71
3,Mexico City,2013,06-14,16,18.1,82
3,Mexico City,2013,06-14,17,17.5,80
3,Mexico City,2013,06-14,18,17.2,83
3,Mexico City,2013,06-14,19,16.7,86
3,Mexico City,2013,06-14,20,15.9,91
3,Mexico City,2013,06-14,21,15.4,91
3,Mexico City,2013,06-14,22,15.1,93
3,Mexico City,2013,06-15,10,19.1,67
3,Mexico City,2013,06-15,11,20.7,59
3,Mexico City,2013,06-15,12,21.7,54
3,Mexico City,2013,06-15,13,21.9,52
3,Mexico City,2013,06-15,14,22.0,51
3,Mexico City,2013,06-15,15,22.0,53
3,Mexico City,2013,06-15,16,21.1,58
3,Mexico City,2013,06-15,17,20.2,63
3,Mexico City,2013,06-15,18,18.3,78
3,Mexico City,2013,06-15,19,17.1,87
3,Mexico City,2013,06-15,20,16.1,92
3,Mexico City,2013,06-15,21,15.6,95
3,Mexico City,2013,06-15,22,14.6,98
3,Mexico City,2013,06-16,10,19.0,65
3,Mexico City,2013,06-16,11,20.6,56
3,Mexico City,2013,06-16,12,21.8,50
3,Mexico City,2013,06-16,13,23.0,44
3,Mexico City,2013,06-16,14,23.7,41
3,Mexico City,2013,06-16,15,24.0,38
3,Mexico City,2013,06-16,16,23.7,38
3,Mexico City,2013,06-16,17,23.2,38
3,Mexico City,2013,06-16,18,22.2,43
3,Mexico City,2013,06-16,19,20.4,54
3,Mexico City,2013,06-16,20,18.6,63
3,Mexico City,2013,06-16,21,18.2,62
3,Mexico City,2013,06-16,22,17.6,65
3,Mexico City,2013,06-17,10,19.7,62
3,Mexico City,2013,06-17,11,21.2,56
3,Mexico City,2013,06-17,12,22.4,49
3,Mexico City,2013,06-17,13,22.9,44
3,Mexico City,2013,06-17,14,23.3,43
3,Mexico City,2013,06-17,15,23.3,44
3,Mexico City,2013,06-17,16,22.9,44
3,Mexico City,2013,06-17,17,22.7,43
3,Mexico City,2013,06-17,18,22.1,44
3,Mexico City,2013,06-17,19,20.7,52
3,Mexico City,2013,06-17,20,19.3,55
3,Mexico City,2013,06-17,21,16.8,68
3,Mexico City,2013,06-17,22,15.1,78
3,Mexico City,2013,06-18,10,19.4,64
3,Mexico City,2013,06-18,11,20.8,55
3,Mexico City,2013,06-18,12,22.1,48
3,Mexico City,2013,06-18,13,23.7,38
3,Mexico City,2013,06-18,14,24.4,33
3,Mexico City,2013,06-18,15,24.9,30
3,Mexico City,2013,06-18,16,24.5,29
3,Mexico City,2013,06-18,17,24.3,30
3,Mexico City,2013,06-18,18,22.9,35
3,Mexico City,2013,06-18,19,20.6,40
3,Mexico City,2013,06-18,20,17.8,53
3,Mexico City,2013,06-18,21,15.3,67
3,Mexico City,2013,06-18,22,13.6,75
3,Mexico City,2013,06-19,10,18.3,63
3,Mexico City,2013,06-19,11,19.8,56
3,Mexico City,2013,06-19,12,20.6,53
3,Mexico City,2013,06-19,13,21.5,52
3,Mexico City,2013,06-19,14,22.2,51
3,Mexico City,2013,06-19,15,22.2,51
3,Mexico City,2013,06-19,16,21.0,55
3,Mexico City,2013,06-19,17,19.3,63
3,Mexico City,2013,06-19,18,18.8,64
3,Mexico City,2013,06-19,19,17.8,67
3,Mexico City,2013,06-19,20,17.0,73
3,Mexico City,2013,06-19,21,16.0,79
3,Mexico City,2013,06-19,22,15.2,84
3,Mexico City,2013,06-20,10,14.3,95
3,Mexico City,2013,06-20,11,14.4,92
3,Mexico City,2013,06-20,12,15.6,88
3,Mexico City,2013,06-20,13,15.5,96
3,Mexico City,2013,06-20,14,16.7,92
3,Mexico City,2013,06-20,15,16.1,91
3,Mexico City,2013,06-20,16,16.0,94
3,Mexico City,2013,06-20,17,14.9,93
3,Mexico City,2013,06-20,18,14.4,95
3,Mexico City,2013,06-20,19,13.9,99
3,Mexico City,2013,06-20,20,13.7,99
3,Mexico City,2013,06-20,21,13.8,99
3,Mexico City,2013,06-20,22,13.8,99
3,Mexico City,2013,06-21,10,16.7,91
3,Mexico City,2013,06-21,11,16.5,90
3,Mexico City,2013,06-21,12,17.5,88
3,Mexico City,2013,06-21,13,17.8,88
3,Mexico City,2013,06-21,14,18.0,85
3,Mexico City,2013,06-21,15,17.2,84
3,Mexico City,2013,06-21,16,16.9,88
3,Mexico City,2013,06-21,17,16.6,85
3,Mexico City,2013,06-21,18,15.5,90
3,Mexico City,2013,06-21,19,14.7,95
3,Mexico City,2013,06-21,20,14.1,96
3,Mexico City,2013,06-21,21,13.9,97
3,Mexico City,2013,06-21,22,13.8,97
3,Mexico City,2013,06-22,10,16.4,81
3,Mexico City,2013,06-22,11,17.8,76
3,Mexico City,2013,06-22,12,18.8,73
3,Mexico City,2013,06-22,13,18.9,73
3,Mexico City,2013,06-22,14,18.8,75
3,Mexico City,2013,06-22,15,17.4,79
3,Mexico City,2013,06-22,16,17.0,83
3,Mexico City,2013,06-22,17,16.4,85
3,Mexico City,2013,06-22,18,15.5,89
3,Mexico City,2013,06-22,19,15.0,93
3,Mexico City,2013,06-22,20,14.7,93
3,Mexico City,2013,06-22,21,14.0,96
3,Mexico City,2013,06-22,22,13.4,98
3,Mexico City,2013,06-23,10,17.7,76
3,Mexico City,2013,06-23,11,19.0,71
3,Mexico City,2013,06-23,12,19.9,69
3,Mexico City,2013,06-23,13,20.0,71
3,Mexico City,2013,06-23,14,19.9,73
3,Mexico City,2013,06-23,15,18.0,75
3,Mexico City,2013,06-23,16,17.8,79
3,Mexico City,2013,06-23,17,16.9,79
3,Mexico City,2013,06-23,18,15.5,88
3,Mexico City,2013,06-23,19,15.0,94
3,Mexico City,2013,06-23,20,14.5,97
3,Mexico City,2013,06-23,21,13.9,98
3,Mexico City,2013,06-23,22,13.7,98
3,Mexico City,2013,06-24,10,17.8,71
3,Mexico City,2013,06-24,11,19.3,69
3,Mexico City,2013,06-24,12,20.2,69
3,Mexico City,2013,06-24,13,20.6,66
3,Mexico City,2013,06-24,14,20.6,68
3,Mexico City,2013,06-24,15,21.0,67
3,Mexico City,2013,06-24,16,19.8,65
3,Mexico City,2013,06-24,17,18.0,72
3,Mexico City,2013,06-24,18,17.0,81
3,Mexico City,2013,06-24,19,15.9,85
3,Mexico City,2013,06-24,20,15.3,90
3,Mexico City,2013,06-24,21,14.7,93
3,Mexico City,2013,06-24,22,14.2,95
3,Mexico City,2013,06-25,10,17.2,79
3,Mexico City,2013,06-25,11,18.5,78
3,Mexico City,2013,06-25,12,19.2,78
3,Mexico City,2013,06-25,13,19.7,62
3,Mexico City,2013,06-25,14,20.0,64
3,Mexico City,2013,06-25,15,20.3,66
3,Mexico City,2013,06-25,16,18.8,68
3,Mexico City,2013,06-25,17,18.4,71
3,Mexico City,2013,06-25,18,17.8,74
3,Mexico City,2013,06-25,19,16.8,78
3,Mexico City,2013,06-25,20,15.3,88
3,Mexico City,2013,06-25,21,14.2,92
3,Mexico City,2013,06-25,22,14.1,94
3,Mexico City,2013,06-26,10,17.6,81
3,Mexico City,2013,06-26,11,19.2,75
3,Mexico City,2013,06-26,12,20.0,73
3,Mexico City,2013,06-26,13,20.7,71
3,Mexico City,2013,06-26,14,21.3,71
3,Mexico City,2013,06-26,15,20.8,74
3,Mexico City,2013,06-26,16,18.8,73
3,Mexico City,2013,06-26,17,17.5,74
3,Mexico City,2013,06-26,18,17.1,77
3,Mexico City,2013,06-26,19,16.7,78
3,Mexico City,2013,06-26,20,15.5,85
3,Mexico City,2013,06-26,21,14.1,92
3,Mexico City,2013,06-26,22,14.5,88
3,Mexico City,2013,06-27,10,18.1,67
3,Mexico City,2013,06-27,11,19.3,59
3,Mexico City,2013,06-27,12,20.3,54
3,Mexico City,2013,06-27,13,21.2,51
3,Mexico City,2013,06-27,14,21.8,51
3,Mexico City,2013,06-27,15,21.7,52
3,Mexico City,2013,06-27,16,21.2,52
3,Mexico City,2013,06-27,17,20.1,52
3,Mexico City,2013,06-27,18,19.2,57
3,Mexico City,2013,06-27,19,18.0,63
3,Mexico City,2013,06-27,20,16.3,80
3,Mexico City,2013,06-27,21,15.1,84
3,Mexico City,2013,06-27,22,15.3,77
3,Mexico City,2014,06-11,10,17.3,76
3,Mexico City,2014,06-11,11,19.2,68
3,Mexico City,2014,06-11,12,20.0,67
3,Mexico City,2014,06-11,13,20.7,56
3,Mexico City,2014,06-11,14,21.0,54
3,Mexico City,2014,06-11,15,20.7,55
3,Mexico City,2014,06-11,16,20.7,55
3,Mexico City,2014,06-11,17,20.6,54
3,Mexico City,2014,06-11,18,20.2,56
3,Mexico City,2014,06-11,19,19.0,65
3,Mexico City,2014,06-11,20,17.3,80
3,Mexico City,2014,06-11,21,16.4,82
3,Mexico City,2014,06-11,22,16.0,82
3,Mexico City,2014,06-12,10,18.9,68
3,Mexico City,2014,06-12,11,20.7,58
3,Mexico City,2014,06-12,12,21.8,52
3,Mexico City,2014,06-12,13,22.4,48
3,Mexico City,2014,06-12,14,22.4,48
3,Mexico City,2014,06-12,15,22.6,46
3,Mexico City,2014,06-12,16,22.9,44
3,Mexico City,2014,06-12,17,22.8,42
3,Mexico City,2014,06-12,18,22.5,43
3,Mexico City,2014,06-12,19,20.2,66
3,Mexico City,2014,06-12,20,18.4,69
3,Mexico City,2014,06-12,21,16.6,79
3,Mexico City,2014,06-12,22,16.4,81
3,Mexico City,2014,06-13,10,18.7,66
3,Mexico City,2014,06-13,11,20.6,56
3,Mexico City,2014,06-13,12,22.0,50
3,Mexico City,2014,06-13,13,23.3,41
3,Mexico City,2014,06-13,14,23.9,38
3,Mexico City,2014,06-13,15,24.2,35
3,Mexico City,2014,06-13,16,24.6,33
3,Mexico City,2014,06-13,17,24.5,32
3,Mexico City,2014,06-13,18,23.6,36
3,Mexico City,2014,06-13,19,21.8,45
3,Mexico City,2014,06-13,20,20.0,53
3,Mexico City,2014,06-13,21,18.6,59
3,Mexico City,2014,06-13,22,17.7,64
3,Mexico City,2014,06-14,10,19.4,65
3,Mexico City,2014,06-14,11,21.2,57
3,Mexico City,2014,06-14,12,22.6,48
3,Mexico City,2014,06-14,13,23.3,42
3,Mexico City,2014,06-14,14,23.6,40
3,Mexico City,2014,06-14,15,24.0,37
3,Mexico City,2014,06-14,16,23.9,35
3,Mexico City,2014,06-14,17,23.7,36
3,Mexico City,2014,06-14,18,22.7,40
3,Mexico City,2014,06-14,19,20.4,69
3,Mexico City,2014,06-14,20,19.1,62
3,Mexico City,2014,06-14,21,18.1,68
3,Mexico City,2014,06-14,22,17.4,73
3,Mexico City,2014,06-15,10,20.3,60
3,Mexico City,2014,06-15,11,21.8,51
3,Mexico City,2014,06-15,12,23.1,44
3,Mexico City,2014,06-15,13,23.7,40
3,Mexico City,2014,06-15,14,23.7,40
3,Mexico City,2014,06-15,15,23.6,39
3,Mexico City,2014,06-15,16,23.4,39
3,Mexico City,2014,06-15,17,23.2,38
3,Mexico City,2014,06-15,18,22.9,39
3,Mexico City,2014,06-15,19,21.5,47
3,Mexico City,2014,06-15,20,19.9,54
3,Mexico City,2014,06-15,21,18.8,62
3,Mexico City,2014,06-15,22,17.9,68
3,Mexico City,2014,06-16,10,19.3,66
3,Mexico City,2014,06-16,11,20.7,58
3,Mexico City,2014,06-16,12,21.6,53
3,Mexico City,2014,06-16,13,22.3,48
3,Mexico City,2014,06-16,14,22.5,47
3,Mexico City,2014,06-16,15,22.8,45
3,Mexico City,2014,06-16,16,22.5,45
3,Mexico City,2014,06-16,17,22.3,45
3,Mexico City,2014,06-16,18,21.6,48
3,Mexico City,2014,06-16,19,20.0,57
3,Mexico City,2014,06-16,20,18.6,67
3,Mexico City,2014,06-16,21,17.5,73
3,Mexico City,2014,06-16,22,16.7,79
3,Mexico City,2014,06-17,10,17.9,74
3,Mexico City,2014,06-17,11,19.4,66
3,Mexico City,2014,06-17,12,20.6,59
3,Mexico City,2014,06-17,13,21.2,66
3,Mexico City,2014,06-17,14,21.3,66
3,Mexico City,2014,06-17,15,21.8,66
3,Mexico City,2014,06-17,16,22.0,66
3,Mexico City,2014,06-17,17,20.6,64
3,Mexico City,2014,06-17,18,19.2,74
3,Mexico City,2014,06-17,19,17.9,82
3,Mexico City,2014,06-17,20,16.9,88
3,Mexico City,2014,06-17,21,15.6,92
3,Mexico City,2014,06-17,22,15.4,91
3,Mexico City,2014,06-18,10,18.7,74
3,Mexico City,2014,06-18,11,19.8,72
3,Mexico City,2014,06-18,12,20.5,71
3,Mexico City,2014,06-18,13,21.1,74
3,Mexico City,2014,06-18,14,21.5,70
3,Mexico City,2014,06-18,15,20.4,72
3,Mexico City,2014,06-18,16,18.2,74
3,Mexico City,2014,06-18,17,17.2,81
3,Mexico City,2014,06-18,18,17.2,82
3,Mexico City,2014,06-18,19,16.7,85
3,Mexico City,2014,06-18,20,15.9,86
3,Mexico City,2014,06-18,21,15.4,89
3,Mexico City,2014,06-18,22,15.1,90
3,Mexico City,2014,06-19,10,17.8,87
3,Mexico City,2014,06-19,11,19.2,83
3,Mexico City,2014,06-19,12,20.1,79
3,Mexico City,2014,06-19,13,21.4,71
3,Mexico City,2014,06-19,14,21.5,72
3,Mexico City,2014,06-19,15,20.3,68
3,Mexico City,2014,06-19,16,19.7,70
3,Mexico City,2014,06-19,17,17.1,81
3,Mexico City,2014,06-19,18,16.1,89
3,Mexico City,2014,06-19,19,15.3,93
3,Mexico City,2014,06-19,20,14.9,96
3,Mexico City,2014,06-19,21,14.3,98
3,Mexico City,2014,06-19,22,13.7,99
3,Mexico City,2014,06-20,10,17.5,83
3,Mexico City,2014,06-20,11,18.6,81
3,Mexico City,2014,06-20,12,19.3,81
3,Mexico City,2014,06-20,13,19.1,72
3,Mexico City,2014,06-20,14,19.7,71
3,Mexico City,2014,06-20,15,19.8,72
3,Mexico City,2014,06-20,16,19.5,74
3,Mexico City,2014,06-20,17,17.8,79
3,Mexico City,2014,06-20,18,16.2,86
3,Mexico City,2014,06-20,19,15.4,93
3,Mexico City,2014,06-20,20,15.0,93
3,Mexico City,2014,06-20,21,14.3,97
3,Mexico City,2014,06-20,22,13.9,97
3,Mexico City,2014,06-21,10,17.9,85
3,Mexico City,2014,06-21,11,19.2,82
3,Mexico City,2014,06-21,12,20.0,81
3,Mexico City,2014,06-21,13,20.0,70
3,Mexico City,2014,06-21,14,20.3,71
3,Mexico City,2014,06-21,15,20.5,72
3,Mexico City,2014,06-21,16,20.2,73
3,Mexico City,2014,06-21,17,18.4,75
3,Mexico City,2014,06-21,18,17.2,82
3,Mexico City,2014,06-21,19,16.5,87
3,Mexico City,2014,06-21,20,15.6,91
3,Mexico City,2014,06-21,21,14.9,95
3,Mexico City,2014,06-21,22,14.6,95
3,Mexico City,2014,06-22,10,18.3,75
3,Mexico City,2014,06-22,11,19.3,70
3,Mexico City,2014,06-22,12,20.3,70
3,Mexico City,2014,06-22,13,20.1,63
3,Mexico City,2014,06-22,14,20.4,64
3,Mexico City,2014,06-22,15,20.8,64
3,Mexico City,2014,06-22,16,19.6,69
3,Mexico City,2014,06-22,17,18.7,73
3,Mexico City,2014,06-22,18,17.9,78
3,Mexico City,2014,06-22,19,17.2,81
3,Mexico City,2014,06-22,20,16.6,84
3,Mexico City,2014,06-22,21,15.7,91
3,Mexico City,2014,06-22,22,15.9,88
3,Mexico City,2014,06-23,10,18.4,71
3,Mexico City,2014,06-23,11,19.9,62
3,Mexico City,2014,06-23,12,20.9,57
3,Mexico City,2014,06-23,13,20.2,81
3,Mexico City,2014,06-23,14,18.5,80
3,Mexico City,2014,06-23,15,18.6,78
3,Mexico City,2014,06-23,16,17.6,85
3,Mexico City,2014,06-23,17,17.4,82
3,Mexico City,2014,06-23,18,17.1,85
3,Mexico City,2014,06-23,19,16.3,86
3,Mexico City,2014,06-23,20,15.4,93
3,Mexico City,2014,06-23,21,14.7,94
3,Mexico City,2014,06-23,22,14.1,96
3,Mexico City,2014,06-24,10,17.4,82
3,Mexico City,2014,06-24,11,18.6,79
3,Mexico City,2014,06-24,12,19.3,80
3,Mexico City,2014,06-24,13,19.3,78
3,Mexico City,2014,06-24,14,19.0,84
3,Mexico City,2014,06-24,15,18.4,88
3,Mexico City,2014,06-24,16,17.9,86
3,Mexico City,2014,06-24,17,17.4,90
3,Mexico City,2014,06-24,18,16.1,92
3,Mexico City,2014,06-24,19,15.2,97
3,Mexico City,2014,06-24,20,15.2,96
3,Mexico City,2014,06-24,21,15.0,95
3,Mexico City,2014,06-24,22,15.0,90
3,Mexico City,2014,06-25,10,16.5,94
3,Mexico City,2014,06-25,11,17.7,90
3,Mexico City,2014,06-25,12,18.8,87
3,Mexico City,2014,06-25,13,17.6,84
3,Mexico City,2014,06-25,14,17.7,85
3,Mexico City,2014,06-25,15,18.4,86
3,Mexico City,2014,06-25,16,17.7,88
3,Mexico City,2014,06-25,17,17.0,84
3,Mexico City,2014,06-25,18,16.1,87
3,Mexico City,2014,06-25,19,15.4,93
3,Mexico City,2014,06-25,20,14.9,95
3,Mexico City,2014,06-25,21,14.7,93
3,Mexico City,2014,06-25,22,14.6,95
3,Mexico City,2014,06-26,10,17.5,76
3,Mexico City,2014,06-26,11,18.9,70
3,Mexico City,2014,06-26,12,19.6,67
3,Mexico City,2014,06-26,13,20.2,75
3,Mexico City,2014,06-26,14,18.5,74
3,Mexico City,2014,06-26,15,18.3,79
3,Mexico City,2014,06-26,16,16.9,84
3,Mexico City,2014,06-26,17,16.7,83
3,Mexico City,2014,06-26,18,16.3,85
3,Mexico City,2014,06-26,19,16.0,89
3,Mexico City,2014,06-26,20,15.3,91
3,Mexico City,2014,06-26,21,14.7,93
3,Mexico City,2014,06-26,22,14.2,90
3,Mexico City,2014,06-27,10,16.2,91
3,Mexico City,2014,06-27,11,17.7,91
3,Mexico City,2014,06-27,12,17.7,88
3,Mexico City,2014,06-27,13,19.5,77
3,Mexico City,2014,06-27,14,19.1,75
3,Mexico City,2014,06-27,15,17.1,79
3,Mexico City,2014,06-27,16,16.8,81
3,Mexico City,2014,06-27,17,16.1,84
3,Mexico City,2014,06-27,18,15.9,86
3,Mexico City,2014,06-27,19,15.8,91
3,Mexico City,2014,06-27,20,15.7,88
3,Mexico City,2014,06-27,21,15.3,88
3,Mexico City,2014,06-27,22,14.9,88
3,Mexico City,2015,06-11,10,19.6,65
3,Mexico City,2015,06-11,11,21.3,55
3,Mexico City,2015,06-11,12,22.3,48
3,Mexico City,2015,06-11,13,23.5,44
3,Mexico City,2015,06-11,14,24.3,40
3,Mexico City,2015,06-11,15,24.2,39
3,Mexico City,2015,06-11,16,23.3,41
3,Mexico City,2015,06-11,17,22.8,41
3,Mexico City,2015,06-11,18,21.3,49
3,Mexico City,2015,06-11,19,19.3,61
3,Mexico City,2015,06-11,20,17.8,73
3,Mexico City,2015,06-11,21,16.8,80
3,Mexico City,2015,06-11,22,16.2,84
3,Mexico City,2015,06-12,10,19.6,63
3,Mexico City,2015,06-12,11,20.8,54
3,Mexico City,2015,06-12,12,21.6,49
3,Mexico City,2015,06-12,13,22.7,44
3,Mexico City,2015,06-12,14,23.0,43
3,Mexico City,2015,06-12,15,23.2,42
3,Mexico City,2015,06-12,16,23.1,42
3,Mexico City,2015,06-12,17,22.0,45
3,Mexico City,2015,06-12,18,21.1,49
3,Mexico City,2015,06-12,19,19.6,58
3,Mexico City,2015,06-12,20,17.6,72
3,Mexico City,2015,06-12,21,16.4,86
3,Mexico City,2015,06-12,22,15.5,89
3,Mexico City,2015,06-13,10,18.7,69
3,Mexico City,2015,06-13,11,20.1,61
3,Mexico City,2015,06-13,12,20.8,58
3,Mexico City,2015,06-13,13,21.0,63
3,Mexico City,2015,06-13,14,21.2,64
3,Mexico City,2015,06-13,15,21.4,66
3,Mexico City,2015,06-13,16,20.7,70
3,Mexico City,2015,06-13,17,19.0,75
3,Mexico City,2015,06-13,18,17.9,76
3,Mexico City,2015,06-13,19,16.5,87
3,Mexico City,2015,06-13,20,15.8,91
3,Mexico City,2015,06-13,21,15.6,91
3,Mexico City,2015,06-13,22,15.1,93
3,Mexico City,2015,06-14,10,17.3,92
3,Mexico City,2015,06-14,11,18.4,88
3,Mexico City,2015,06-14,12,18.6,88
3,Mexico City,2015,06-14,13,19.5,75
3,Mexico City,2015,06-14,14,19.2,71
3,Mexico City,2015,06-14,15,19.7,69
3,Mexico City,2015,06-14,16,19.1,70
3,Mexico City,2015,06-14,17,18.6,72
3,Mexico City,2015,06-14,18,17.4,77
3,Mexico City,2015,06-14,19,16.4,82
3,Mexico City,2015,06-14,20,15.6,89
3,Mexico City,2015,06-14,21,15.1,94
3,Mexico City,2015,06-14,22,14.6,94
3,Mexico City,2015,06-15,10,17.7,72
3,Mexico City,2015,06-15,11,18.9,68
3,Mexico City,2015,06-15,12,19.6,69
3,Mexico City,2015,06-15,13,20.5,67
3,Mexico City,2015,06-15,14,19.6,69
3,Mexico City,2015,06-15,15,18.8,71
3,Mexico City,2015,06-15,16,17.8,74
3,Mexico City,2015,06-15,17,16.9,80
3,Mexico City,2015,06-15,18,16.1,83
3,Mexico City,2015,06-15,19,16.1,88
3,Mexico City,2015,06-15,20,15.5,91
3,Mexico City,2015,06-15,21,14.9,92
3,Mexico City,2015,06-15,22,15.1,90
3,Mexico City,2015,06-16,10,18.9,64
3,Mexico City,2015,06-16,11,20.0,59
3,Mexico City,2015,06-16,12,20.9,56
3,Mexico City,2015,06-16,13,22.1,50
3,Mexico City,2015,06-16,14,22.4,49
3,Mexico City,2015,06-16,15,22.7,48
3,Mexico City,2015,06-16,16,22.4,48
3,Mexico City,2015,06-16,17,21.8,49
3,Mexico City,2015,06-16,18,20.5,57
3,Mexico City,2015,06-16,19,19.0,66
3,Mexico City,2015,06-16,20,17.1,83
3,Mexico City,2015,06-16,21,16.0,85
3,Mexico City,2015,06-16,22,15.2,88
3,Mexico City,2015,06-17,10,19.6,65
3,Mexico City,2015,06-17,11,21.1,57
3,Mexico City,2015,06-17,12,22.0,53
3,Mexico City,2015,06-17,13,22.6,54
3,Mexico City,2015,06-17,14,23.2,55
3,Mexico City,2015,06-17,15,21.5,65
3,Mexico City,2015,06-17,16,21.3,64
3,Mexico City,2015,06-17,17,19.6,69
3,Mexico City,2015,06-17,18,18.4,78
3,Mexico City,2015,06-17,19,16.9,88
3,Mexico City,2015,06-17,20,16.2,93
3,Mexico City,2015,06-17,21,15.7,94
3,Mexico City,2015,06-17,22,14.3,96
3,Mexico City,2015,06-18,10,18.0,83
3,Mexico City,2015,06-18,11,19.4,76
3,Mexico City,2015,06-18,12,20.6,73
3,Mexico City,2015,06-18,13,20.9,74
